2021-11-11 20:50:46 - main_link_prediction.py[line:294] - INFO: - Epoch 00000 | Step 00240 | Loss 49.4896 | F1 0.3379 0.2531 0.5085 | Speed (samples/sec) 6542.0928|19626.2784 | Load 4.1455| train 11.1441 | GPU 2509.9 MB
2021-11-11 20:50:50 - main_link_prediction.py[line:212] - INFO: - 1983405
2021-11-11 20:51:05 - main_link_prediction.py[line:212] - INFO: - 1983950
2021-11-11 20:51:21 - main_link_prediction.py[line:212] - INFO: - 1979911
2021-11-11 20:51:36 - main_link_prediction.py[line:212] - INFO: - 1979313
2021-11-11 20:51:51 - main_link_prediction.py[line:212] - INFO: - 1980556
2021-11-11 20:52:06 - main_link_prediction.py[line:212] - INFO: - 1982485
2021-11-11 20:52:22 - main_link_prediction.py[line:212] - INFO: - 1982485
2021-11-11 20:52:37 - main_link_prediction.py[line:212] - INFO: - 1982467
2021-11-11 20:52:52 - main_link_prediction.py[line:212] - INFO: - 1981455
2021-11-11 20:53:08 - main_link_prediction.py[line:212] - INFO: - 1984574
2021-11-11 20:53:23 - main_link_prediction.py[line:212] - INFO: - 1982254
2021-11-11 20:53:38 - main_link_prediction.py[line:212] - INFO: - 1981550
2021-11-11 20:53:53 - main_link_prediction.py[line:212] - INFO: - 1982937
2021-11-11 20:54:09 - main_link_prediction.py[line:212] - INFO: - 1981813
2021-11-11 20:54:24 - main_link_prediction.py[line:212] - INFO: - 1981749
2021-11-11 20:54:39 - main_link_prediction.py[line:212] - INFO: - 1982792
2021-11-11 20:54:54 - main_link_prediction.py[line:212] - INFO: - 1983230
2021-11-11 20:55:10 - main_link_prediction.py[line:212] - INFO: - 1981621
2021-11-11 20:55:25 - main_link_prediction.py[line:212] - INFO: - 1983452
2021-11-11 20:55:41 - main_link_prediction.py[line:212] - INFO: - 1984729
2021-11-11 20:55:52 - main_link_prediction.py[line:294] - INFO: - Epoch 00000 | Step 00260 | Loss 50.8921 | F1 0.3385 0.2534 0.5096 | Speed (samples/sec) 6541.7798|19625.3393 | Load 4.1474| train 11.1429 | GPU 2509.9 MB
2021-11-11 20:55:56 - main_link_prediction.py[line:212] - INFO: - 1980874
2021-11-11 20:56:11 - main_link_prediction.py[line:212] - INFO: - 1983855
2021-11-11 20:56:26 - main_link_prediction.py[line:212] - INFO: - 1981736
2021-11-11 20:56:42 - main_link_prediction.py[line:212] - INFO: - 1980009
2021-11-11 20:56:57 - main_link_prediction.py[line:212] - INFO: - 1982370
